"id","year","rosenberg","rosenberg_inp","dum_35_inp","dum_40_inp","dum_45_inp"
893176,2021,66,66,0,0,0
893176,2022,62,62,0,0,0
893182,2008,63,63,0,0,0
893182,2009,65,65,0,0,0
893194,2014,61,61,0,0,0
893194,2015,NA,61,0,0,0
893194,2016,NA,61,0,0,0
893203,2008,54,54,0,0,0
893203,2009,58,58,0,0,0
893203,2010,NA,58,0,0,0
893203,2011,45,45,0,0,1
893203,2012,NA,45,0,0,1
893203,2013,44,44,0,0,1
893203,2014,52,52,0,0,0
893203,2015,NA,52,0,0,0
893203,2016,NA,52,0,0,0
893203,2017,40,40,0,1,1
893203,2018,NA,40,0,1,1
893203,2019,26,26,1,1,1
893203,2020,39,39,0,1,1
893203,2021,42,42,0,0,1
893203,2022,44,44,0,0,1
893208,2020,57,57,0,0,0
893208,2021,56,56,0,0,0
893208,2022,53,53,0,0,0
893209,2008,60,60,0,0,0
893209,2009,NA,60,0,0,0
893209,2010,NA,60,0,0,0
893209,2011,NA,60,0,0,0
893209,2012,NA,60,0,0,0
893209,2013,NA,60,0,0,0
893209,2014,55,55,0,0,0
893215,2011,43,43,0,0,1
893215,2012,NA,43,0,0,1
893215,2013,47,47,0,0,0
893228,2014,39,39,0,1,1
893228,2015,NA,39,0,1,1
893228,2016,NA,39,0,1,1
893231,2014,58,58,0,0,0
893231,2015,NA,58,0,0,0
893231,2016,NA,58,0,0,0
893231,2017,57,57,0,0,0
893231,2018,NA,57,0,0,0
893231,2019,42,42,0,0,1
893231,2020,40,40,0,1,1
893231,2021,57,57,0,0,0
893231,2022,60,60,0,0,0
893234,2012,64,64,0,0,0
893234,2013,57,57,0,0,0
893234,2014,49,49,0,0,0
893234,2015,NA,49,0,0,0
893234,2016,NA,49,0,0,0
893234,2017,NA,49,0,0,0
893234,2018,NA,49,0,0,0
893234,2019,57,57,0,0,0
893243,2014,65,65,0,0,0
893243,2015,NA,65,0,0,0
893243,2016,NA,65,0,0,0
893243,2017,63,63,0,0,0
893243,2018,NA,63,0,0,0
893243,2019,66,66,0,0,0
893243,2020,60,60,0,0,0
893243,2021,63,63,0,0,0
893243,2022,70,70,0,0,0
893249,2010,59,59,0,0,0
893249,2011,64,64,0,0,0
893249,2012,NA,64,0,0,0
893249,2013,63,63,0,0,0
893249,2014,60,60,0,0,0
893249,2015,NA,60,0,0,0
893249,2016,NA,60,0,0,0
893249,2017,65,65,0,0,0
893249,2018,NA,65,0,0,0
893249,2019,70,70,0,0,0
893249,2020,64,64,0,0,0
893249,2021,65,65,0,0,0
893252,2008,40,40,0,1,1
893252,2009,47,47,0,0,0
893252,2010,NA,47,0,0,0
893252,2011,NA,47,0,0,0
893252,2012,52,52,0,0,0
893252,2013,47,47,0,0,0
893252,2014,48,48,0,0,0
893252,2015,NA,48,0,0,0
893252,2016,NA,48,0,0,0
893252,2017,48,48,0,0,0
893252,2018,NA,48,0,0,0
893252,2019,37,37,0,1,1
893252,2020,52,52,0,0,0
893252,2021,46,46,0,0,0
893252,2022,38,38,0,1,1
893261,2012,49,49,0,0,0
893261,2013,NA,49,0,0,0
893261,2014,NA,49,0,0,0
893261,2015,58,58,0,0,0
893261,2016,NA,58,0,0,0
893270,2010,46,46,0,0,0
893273,2008,44,44,0,0,1
893273,2009,43,43,0,0,1
893273,2010,NA,43,0,0,1
893273,2011,NA,43,0,0,1
893273,2012,39,39,0,1,1
893273,2013,46,46,0,0,0
893273,2014,45,45,0,0,1
893273,2015,NA,45,0,0,1
893273,2016,NA,45,0,0,1
893280,2008,36,36,0,1,1
893286,2012,59,59,0,0,0
893286,2013,62,62,0,0,0
893286,2014,63,63,0,0,0
893286,2015,NA,63,0,0,0
893286,2016,NA,63,0,0,0
893286,2017,63,63,0,0,0
893289,2014,53,53,0,0,0
893289,2015,NA,53,0,0,0
893289,2016,NA,53,0,0,0
893289,2017,52,52,0,0,0
893289,2018,NA,52,0,0,0
893289,2019,48,48,0,0,0
893289,2020,35,35,1,1,1
893289,2021,52,52,0,0,0
893289,2022,50,50,0,0,0
893292,2008,55,55,0,0,0
893292,2009,57,57,0,0,0
893295,2017,NA,NA,NA,NA,NA
893301,2018,64,64,0,0,0
893307,2017,44,44,0,0,1
893310,2009,68,68,0,0,0
893319,2008,59,59,0,0,0
893319,2009,70,70,0,0,0
893319,2010,NA,70,0,0,0
893319,2011,70,70,0,0,0
893319,2012,NA,70,0,0,0
893319,2013,70,70,0,0,0
893319,2014,69,69,0,0,0
893319,2015,NA,69,0,0,0
893319,2016,NA,69,0,0,0
893319,2017,70,70,0,0,0
893319,2018,NA,70,0,0,0
893319,2019,66,66,0,0,0
893319,2020,68,68,0,0,0
893319,2021,70,70,0,0,0
893319,2022,70,70,0,0,0
893322,2014,70,70,0,0,0
893325,2008,62,62,0,0,0
893325,2009,48,48,0,0,0
893325,2010,NA,48,0,0,0
893325,2011,45,45,0,0,1
893325,2012,NA,45,0,0,1
893325,2013,42,42,0,0,1
893325,2014,50,50,0,0,0
893325,2015,NA,50,0,0,0
893325,2016,NA,50,0,0,0
893325,2017,52,52,0,0,0
893325,2018,NA,52,0,0,0
893325,2019,55,55,0,0,0
893325,2020,54,54,0,0,0
893325,2021,53,53,0,0,0
893325,2022,52,52,0,0,0
893327,2020,67,67,0,0,0
893327,2021,NA,67,0,0,0
893327,2022,70,70,0,0,0
893328,2008,64,64,0,0,0
893328,2009,70,70,0,0,0
893331,2008,53,53,0,0,0
893334,2012,58,58,0,0,0
893334,2013,NA,58,0,0,0
893334,2014,57,57,0,0,0
893353,2008,70,70,0,0,0
893353,2009,70,70,0,0,0
893353,2010,NA,70,0,0,0
893353,2011,70,70,0,0,0
893353,2012,NA,70,0,0,0
893353,2013,70,70,0,0,0
893353,2014,70,70,0,0,0
893353,2015,NA,70,0,0,0
893353,2016,NA,70,0,0,0
893353,2017,69,69,0,0,0
893353,2018,NA,69,0,0,0
893353,2019,69,69,0,0,0
893353,2020,69,69,0,0,0
893353,2021,69,69,0,0,0
893353,2022,70,70,0,0,0
893362,2008,57,57,0,0,0
893362,2009,55,55,0,0,0
893362,2010,NA,55,0,0,0
893362,2011,63,63,0,0,0
893362,2012,NA,63,0,0,0
893362,2013,61,61,0,0,0
893362,2014,56,56,0,0,0
893362,2015,NA,56,0,0,0
893362,2016,NA,56,0,0,0
893362,2017,64,64,0,0,0
893362,2018,NA,64,0,0,0
893362,2019,54,54,0,0,0
893362,2020,66,66,0,0,0
893362,2021,50,50,0,0,0
893362,2022,62,62,0,0,0
893365,2008,64,64,0,0,0
893365,2009,56,56,0,0,0
893365,2010,NA,56,0,0,0
893365,2011,60,60,0,0,0
893365,2012,NA,60,0,0,0
893365,2013,53,53,0,0,0
893365,2014,48,48,0,0,0
893365,2015,NA,48,0,0,0
893365,2016,NA,48,0,0,0
893365,2017,50,50,0,0,0
893365,2018,NA,50,0,0,0
893371,2012,39,39,0,1,1
893377,2018,48,48,0,0,0
893377,2019,50,50,0,0,0
893377,2020,53,53,0,0,0
893383,2014,57,57,0,0,0
893383,2015,NA,57,0,0,0
893383,2016,NA,57,0,0,0
893383,2017,58,58,0,0,0
893386,2010,60,60,0,0,0
893386,2011,NA,60,0,0,0
893386,2012,58,58,0,0,0
893392,2012,49,49,0,0,0
893395,2010,66,66,0,0,0
893395,2011,61,61,0,0,0
893408,2008,30,30,1,1,1
893411,2008,60,60,0,0,0
893411,2009,56,56,0,0,0
893411,2010,NA,56,0,0,0
893411,2011,60,60,0,0,0
893411,2012,NA,60,0,0,0
893411,2013,54,54,0,0,0
893411,2014,65,65,0,0,0
893411,2015,NA,65,0,0,0
893411,2016,NA,65,0,0,0
893411,2017,54,54,0,0,0
893411,2018,NA,54,0,0,0
893411,2019,59,59,0,0,0
893411,2020,52,52,0,0,0
893411,2021,55,55,0,0,0
893411,2022,55,55,0,0,0
893417,2017,57,57,0,0,0
893417,2018,NA,57,0,0,0
893417,2019,59,59,0,0,0
893417,2020,57,57,0,0,0
893417,2021,52,52,0,0,0
893417,2022,54,54,0,0,0
893420,2017,47,47,0,0,0
893420,2018,NA,47,0,0,0
893420,2019,54,54,0,0,0
893420,2020,48,48,0,0,0
893420,2021,48,48,0,0,0
893426,2012,51,51,0,0,0
893426,2013,NA,51,0,0,0
893426,2014,63,63,0,0,0
893426,2015,NA,63,0,0,0
893426,2016,NA,63,0,0,0
893426,2017,54,54,0,0,0
893426,2018,NA,54,0,0,0
893426,2019,67,67,0,0,0
893426,2020,58,58,0,0,0
893426,2021,64,64,0,0,0
893432,2010,47,47,0,0,0
893432,2011,46,46,0,0,0
893432,2012,NA,46,0,0,0
893432,2013,45,45,0,0,1
893432,2014,45,45,0,0,1
893432,2015,NA,45,0,0,1
893432,2016,NA,45,0,0,1
893432,2017,45,45,0,0,1
893432,2018,NA,45,0,0,1
893432,2019,47,47,0,0,0
893432,2020,45,45,0,0,1
893432,2021,45,45,0,0,1
893432,2022,47,47,0,0,0
893435,2008,68,68,0,0,0
893435,2009,67,67,0,0,0
893435,2010,NA,67,0,0,0
893435,2011,67,67,0,0,0
893435,2012,NA,67,0,0,0
893435,2013,68,68,0,0,0
893435,2014,68,68,0,0,0
893435,2015,NA,68,0,0,0
893435,2016,NA,68,0,0,0
893435,2017,66,66,0,0,0
893435,2018,NA,66,0,0,0
893435,2019,68,68,0,0,0
893435,2020,63,63,0,0,0
893435,2021,69,69,0,0,0
893435,2022,67,67,0,0,0
893436,2020,63,63,0,0,0
893436,2021,64,64,0,0,0
893436,2022,57,57,0,0,0
893438,2011,40,40,0,1,1
893438,2012,NA,40,0,1,1
893438,2013,35,35,1,1,1
893438,2014,36,36,0,1,1
893444,2009,33,33,1,1,1
893454,2021,51,51,0,0,0
893454,2022,54,54,0,0,0
893463,2008,28,28,1,1,1
893463,2009,43,43,0,0,1
893463,2010,NA,43,0,0,1
893463,2011,37,37,0,1,1
893463,2012,NA,37,0,1,1
893463,2013,44,44,0,0,1
893463,2014,40,40,0,1,1
893463,2015,NA,40,0,1,1
893463,2016,NA,40,0,1,1
893463,2017,43,43,0,0,1
893463,2018,NA,43,0,0,1
893463,2019,34,34,1,1,1
893463,2020,45,45,0,0,1
893463,2021,46,46,0,0,0
893463,2022,46,46,0,0,0
893466,2014,57,57,0,0,0
893466,2015,NA,57,0,0,0
893466,2016,NA,57,0,0,0
893466,2017,52,52,0,0,0
893466,2018,NA,52,0,0,0
893466,2019,60,60,0,0,0
893472,2008,59,59,0,0,0
893472,2009,67,67,0,0,0
893472,2010,NA,67,0,0,0
893472,2011,60,60,0,0,0
893472,2012,NA,60,0,0,0
893475,2014,55,55,0,0,0
893475,2015,NA,55,0,0,0
893475,2016,NA,55,0,0,0
893475,2017,59,59,0,0,0
893475,2018,NA,59,0,0,0
893475,2019,62,62,0,0,0
893475,2020,65,65,0,0,0
893475,2021,64,64,0,0,0
893475,2022,54,54,0,0,0
893481,2014,54,54,0,0,0
893481,2015,NA,54,0,0,0
893481,2016,NA,54,0,0,0
893481,2017,NA,54,0,0,0
893481,2018,60,60,0,0,0
893481,2019,60,60,0,0,0
893481,2020,53,53,0,0,0
893499,2014,63,63,0,0,0
893499,2015,NA,63,0,0,0
893499,2016,NA,63,0,0,0
893499,2017,66,66,0,0,0
893499,2018,NA,66,0,0,0
893499,2019,67,67,0,0,0
893499,2020,NA,67,0,0,0
893499,2021,NA,67,0,0,0
893499,2022,70,70,0,0,0
893502,2014,51,51,0,0,0
893502,2015,NA,51,0,0,0
893502,2016,NA,51,0,0,0
893502,2017,49,49,0,0,0
893502,2018,NA,49,0,0,0
893502,2019,40,40,0,1,1
893502,2020,42,42,0,0,1
893502,2021,42,42,0,0,1
893502,2022,49,49,0,0,0
893505,2008,61,61,0,0,0
893508,2008,66,66,0,0,0
893508,2009,NA,66,0,0,0
893508,2010,NA,66,0,0,0
893508,2011,NA,66,0,0,0
893508,2012,69,69,0,0,0
893515,2008,57,57,0,0,0
893515,2009,NA,57,0,0,0
893515,2010,NA,57,0,0,0
893515,2011,NA,57,0,0,0
893515,2012,42,42,0,0,1
893515,2013,45,45,0,0,1
893515,2014,40,40,0,1,1
893515,2015,NA,40,0,1,1
893515,2016,NA,40,0,1,1
893515,2017,54,54,0,0,0
893519,2020,62,62,0,0,0
893519,2021,66,66,0,0,0
893519,2022,64,64,0,0,0
893530,2010,65,65,0,0,0
893530,2011,61,61,0,0,0
893530,2012,NA,61,0,0,0
893530,2013,61,61,0,0,0
893539,2014,63,63,0,0,0
893539,2015,NA,63,0,0,0
893539,2016,NA,63,0,0,0
893539,2017,66,66,0,0,0
893539,2018,NA,66,0,0,0
893539,2019,66,66,0,0,0
893539,2020,63,63,0,0,0
893539,2021,69,69,0,0,0
893539,2022,65,65,0,0,0
893560,2008,70,70,0,0,0
893560,2009,68,68,0,0,0
893566,2008,51,51,0,0,0
893574,2022,55,55,0,0,0
893579,2008,58,58,0,0,0
893579,2009,49,49,0,0,0
893579,2010,NA,49,0,0,0
893579,2011,52,52,0,0,0
893579,2012,NA,52,0,0,0
893579,2013,54,54,0,0,0
893579,2014,56,56,0,0,0
893579,2015,NA,56,0,0,0
893579,2016,NA,56,0,0,0
893579,2017,54,54,0,0,0
893579,2018,NA,54,0,0,0
893579,2019,NA,54,0,0,0
893579,2020,54,54,0,0,0
893579,2021,52,52,0,0,0
893579,2022,50,50,0,0,0
893585,2008,56,56,0,0,0
893585,2009,52,52,0,0,0
893585,2010,NA,52,0,0,0
893585,2011,57,57,0,0,0
893585,2012,NA,57,0,0,0
893585,2013,63,63,0,0,0
893585,2014,65,65,0,0,0
893585,2015,NA,65,0,0,0
893585,2016,NA,65,0,0,0
893585,2017,63,63,0,0,0
893585,2018,NA,63,0,0,0
893585,2019,61,61,0,0,0
893585,2020,60,60,0,0,0
893585,2021,56,56,0,0,0
893585,2022,57,57,0,0,0
893589,2022,66,66,0,0,0
893596,2020,69,69,0,0,0
893596,2021,65,65,0,0,0
893609,2010,49,49,0,0,0
893609,2011,70,70,0,0,0
893609,2012,NA,70,0,0,0
893609,2013,NA,70,0,0,0
893609,2014,66,66,0,0,0
893612,2008,61,61,0,0,0
893612,2009,62,62,0,0,0
893612,2010,NA,62,0,0,0
893612,2011,56,56,0,0,0
893612,2012,NA,56,0,0,0
893612,2013,NA,56,0,0,0
893612,2014,58,58,0,0,0
893612,2015,NA,58,0,0,0
893612,2016,NA,58,0,0,0
893618,2010,42,42,0,0,1
893624,2015,67,67,0,0,0
893624,2016,NA,67,0,0,0
893624,2017,NA,67,0,0,0
893624,2018,NA,67,0,0,0
893624,2019,NA,67,0,0,0
893624,2020,NA,67,0,0,0
893624,2021,69,69,0,0,0
893634,2008,60,60,0,0,0
893634,2009,58,58,0,0,0
893634,2010,NA,58,0,0,0
893634,2011,70,70,0,0,0
893634,2012,NA,70,0,0,0
893637,2014,68,68,0,0,0
893637,2015,NA,68,0,0,0
893637,2016,NA,68,0,0,0
893637,2017,NA,68,0,0,0
893652,2008,56,56,0,0,0
893652,2009,61,61,0,0,0
893679,2008,33,33,1,1,1
893679,2009,NA,33,1,1,1
893679,2010,NA,33,1,1,1
893679,2011,34,34,1,1,1
893679,2012,NA,34,1,1,1
893679,2013,NA,34,1,1,1
893679,2014,NA,34,1,1,1
893679,2015,NA,34,1,1,1
893679,2016,NA,34,1,1,1
893679,2017,NA,34,1,1,1
893679,2018,NA,34,1,1,1
893679,2019,NA,34,1,1,1
893679,2020,NA,34,1,1,1
893679,2021,56,56,0,0,0
893682,2009,43,43,0,0,1
893688,2008,70,70,0,0,0
893697,2022,63,63,0,0,0
893698,2008,55,55,0,0,0
893698,2009,60,60,0,0,0
893698,2010,NA,60,0,0,0
893698,2011,58,58,0,0,0
893698,2012,NA,58,0,0,0
893698,2013,54,54,0,0,0
893698,2014,53,53,0,0,0
893698,2015,NA,53,0,0,0
893698,2016,NA,53,0,0,0
893698,2017,54,54,0,0,0
893698,2018,NA,54,0,0,0
893698,2019,53,53,0,0,0
893698,2020,54,54,0,0,0
893698,2021,56,56,0,0,0
893698,2022,58,58,0,0,0
893704,2008,62,62,0,0,0
893704,2009,65,65,0,0,0
893707,2010,39,39,0,1,1
893707,2011,44,44,0,0,1
893710,2008,55,55,0,0,0
893710,2009,59,59,0,0,0
893710,2010,NA,59,0,0,0
893710,2011,61,61,0,0,0
893710,2012,NA,61,0,0,0
893710,2013,60,60,0,0,0
893710,2014,58,58,0,0,0
893713,2008,46,46,0,0,0
893713,2009,54,54,0,0,0
893713,2010,NA,54,0,0,0
893713,2011,46,46,0,0,0
893713,2012,NA,46,0,0,0
893713,2013,55,55,0,0,0
893713,2014,55,55,0,0,0
893717,2018,67,67,0,0,0
893717,2019,NA,67,0,0,0
893717,2020,69,69,0,0,0
893717,2021,68,68,0,0,0
893734,2008,42,42,0,0,1
893734,2009,42,42,0,0,1
893734,2010,NA,42,0,0,1
893734,2011,NA,42,0,0,1
893734,2012,59,59,0,0,0
893740,2008,68,68,0,0,0
893740,2009,67,67,0,0,0
893753,2011,53,53,0,0,0
893753,2012,NA,53,0,0,0
893758,2021,65,65,0,0,0
893758,2022,60,60,0,0,0
893759,2018,54,54,0,0,0
893759,2019,24,24,1,1,1
893759,2020,33,33,1,1,1
893759,2021,33,33,1,1,1
893762,2012,65,65,0,0,0
893762,2013,62,62,0,0,0
893762,2014,57,57,0,0,0
893762,2015,NA,57,0,0,0
893762,2016,NA,57,0,0,0
893762,2017,55,55,0,0,0
893762,2018,NA,55,0,0,0
893762,2019,58,58,0,0,0
893762,2020,63,63,0,0,0
893762,2021,62,62,0,0,0
893762,2022,55,55,0,0,0
893765,2008,62,62,0,0,0
893765,2009,61,61,0,0,0
893765,2010,NA,61,0,0,0
893765,2011,44,44,0,0,1
893765,2012,NA,44,0,0,1
893765,2013,61,61,0,0,0
893765,2014,40,40,0,1,1
893765,2015,NA,40,0,1,1
893765,2016,NA,40,0,1,1
893765,2017,40,40,0,1,1
893765,2018,NA,40,0,1,1
893765,2019,40,40,0,1,1
893765,2020,36,36,0,1,1
893765,2021,40,40,0,1,1
893765,2022,42,42,0,0,1
893770,2022,57,57,0,0,0
893771,2017,53,53,0,0,0
893771,2018,NA,53,0,0,0
893771,2019,46,46,0,0,0
893771,2020,35,35,1,1,1
893771,2021,37,37,0,1,1
893771,2022,41,41,0,0,1
893775,2020,67,67,0,0,0
893775,2021,65,65,0,0,0
893775,2022,63,63,0,0,0
893786,2008,57,57,0,0,0
893786,2009,54,54,0,0,0
893786,2010,NA,54,0,0,0
893792,2008,61,61,0,0,0
893792,2009,61,61,0,0,0
893792,2010,NA,61,0,0,0
893792,2011,NA,61,0,0,0
893792,2012,60,60,0,0,0
893792,2013,67,67,0,0,0
893792,2014,NA,67,0,0,0
893792,2015,57,57,0,0,0
893792,2016,NA,57,0,0,0
893792,2017,68,68,0,0,0
893792,2018,NA,68,0,0,0
893792,2019,70,70,0,0,0
893792,2020,67,67,0,0,0
893792,2021,69,69,0,0,0
893792,2022,64,64,0,0,0
893795,2011,40,40,0,1,1
893795,2012,NA,40,0,1,1
893795,2013,43,43,0,0,1
893795,2014,50,50,0,0,0
893795,2015,NA,50,0,0,0
893795,2016,NA,50,0,0,0
893795,2017,49,49,0,0,0
893795,2018,NA,49,0,0,0
893795,2019,55,55,0,0,0
893795,2020,57,57,0,0,0
893797,2022,57,57,0,0,0
893798,2008,60,60,0,0,0
893798,2009,56,56,0,0,0
893798,2010,NA,56,0,0,0
893798,2011,60,60,0,0,0
893798,2012,NA,60,0,0,0
893798,2013,55,55,0,0,0
893798,2014,59,59,0,0,0
893798,2015,NA,59,0,0,0
893798,2016,NA,59,0,0,0
893798,2017,64,64,0,0,0
893798,2018,NA,64,0,0,0
893798,2019,59,59,0,0,0
893798,2020,56,56,0,0,0
893798,2021,41,41,0,0,1
893798,2022,57,57,0,0,0
893801,2017,59,59,0,0,0
893801,2018,NA,59,0,0,0
893801,2019,58,58,0,0,0
893801,2020,50,50,0,0,0
893801,2021,60,60,0,0,0
893814,2008,39,39,0,1,1
893814,2009,56,56,0,0,0
893814,2010,NA,56,0,0,0
893814,2011,49,49,0,0,0
893814,2012,NA,49,0,0,0
893814,2013,52,52,0,0,0
893814,2014,51,51,0,0,0
893814,2015,NA,51,0,0,0
893814,2016,NA,51,0,0,0
893814,2017,61,61,0,0,0
893814,2018,NA,61,0,0,0
893814,2019,63,63,0,0,0
893814,2020,50,50,0,0,0
893814,2021,49,49,0,0,0
893814,2022,45,45,0,0,1
893821,2022,36,36,0,1,1
893823,2008,70,70,0,0,0
893823,2009,62,62,0,0,0
893835,2010,50,50,0,0,0
893835,2011,43,43,0,0,1
893835,2012,NA,43,0,0,1
893838,2019,59,59,0,0,0
893841,2014,43,43,0,0,1
893841,2015,NA,43,0,0,1
893841,2016,NA,43,0,0,1
893841,2017,39,39,0,1,1
893847,2015,60,60,0,0,0
893847,2016,NA,60,0,0,0
893853,2008,44,44,0,0,1
893853,2009,41,41,0,0,1
893853,2010,NA,41,0,0,1
893853,2011,51,51,0,0,0
893865,2015,57,57,0,0,0
893865,2016,NA,57,0,0,0
893865,2017,40,40,0,1,1
893865,2018,NA,40,0,1,1
893865,2019,55,55,0,0,0
893865,2020,56,56,0,0,0
893865,2021,54,54,0,0,0
893865,2022,57,57,0,0,0
893869,2008,68,68,0,0,0
893869,2009,66,66,0,0,0
893869,2010,NA,66,0,0,0
893869,2011,65,65,0,0,0
893869,2012,NA,65,0,0,0
893869,2013,NA,65,0,0,0
893869,2014,NA,65,0,0,0
893869,2015,48,48,0,0,0
893869,2016,NA,48,0,0,0
893892,2022,60,60,0,0,0
893896,2012,40,40,0,1,1
893896,2013,NA,40,0,1,1
893896,2014,NA,40,0,1,1
893896,2015,36,36,0,1,1
893896,2016,NA,36,0,1,1
893896,2017,42,42,0,0,1
893896,2018,NA,42,0,0,1
893896,2019,30,30,1,1,1
893896,2020,31,31,1,1,1
893896,2021,28,28,1,1,1
893896,2022,21,21,1,1,1
893898,2022,49,49,0,0,0
893899,2010,70,70,0,0,0
893899,2011,63,63,0,0,0
893911,2008,66,66,0,0,0
893911,2009,68,68,0,0,0
893911,2010,NA,68,0,0,0
893911,2011,67,67,0,0,0
893911,2012,NA,67,0,0,0
893911,2013,67,67,0,0,0
893911,2014,68,68,0,0,0
893911,2015,NA,68,0,0,0
893911,2016,NA,68,0,0,0
893911,2017,67,67,0,0,0
893911,2018,NA,67,0,0,0
893911,2019,66,66,0,0,0
893911,2020,68,68,0,0,0
893911,2021,65,65,0,0,0
893911,2022,68,68,0,0,0
893914,2008,55,55,0,0,0
893914,2009,52,52,0,0,0
893914,2010,NA,52,0,0,0
893914,2011,70,70,0,0,0
893917,2014,52,52,0,0,0
893939,2008,63,63,0,0,0
893939,2009,64,64,0,0,0
893939,2010,NA,64,0,0,0
893939,2011,52,52,0,0,0
893939,2012,NA,52,0,0,0
893939,2013,64,64,0,0,0
893939,2014,55,55,0,0,0
893939,2015,NA,55,0,0,0
893939,2016,NA,55,0,0,0
893939,2017,57,57,0,0,0
893939,2018,NA,57,0,0,0
893939,2019,52,52,0,0,0
893942,2008,66,66,0,0,0
893942,2009,67,67,0,0,0
893945,2012,67,67,0,0,0
893945,2013,69,69,0,0,0
893945,2014,66,66,0,0,0
893945,2015,66,66,0,0,0
893945,2016,NA,66,0,0,0
893945,2017,69,69,0,0,0
893945,2018,NA,69,0,0,0
893945,2019,67,67,0,0,0
893945,2020,65,65,0,0,0
893945,2021,64,64,0,0,0
893945,2022,66,66,0,0,0
893951,2017,60,60,0,0,0
893951,2018,NA,60,0,0,0
893954,2008,44,44,0,0,1
893954,2009,50,50,0,0,0
893954,2010,NA,50,0,0,0
893954,2011,55,55,0,0,0
893954,2012,NA,55,0,0,0
893957,2008,70,70,0,0,0
893957,2009,70,70,0,0,0
893957,2010,NA,70,0,0,0
893957,2011,70,70,0,0,0
893957,2012,NA,70,0,0,0
893957,2013,70,70,0,0,0
893957,2014,70,70,0,0,0
893957,2015,NA,70,0,0,0
893957,2016,NA,70,0,0,0
893957,2017,70,70,0,0,0
893957,2018,NA,70,0,0,0
893957,2019,70,70,0,0,0
893957,2020,70,70,0,0,0
893957,2021,67,67,0,0,0
893960,2008,NA,NA,NA,NA,NA
893966,2015,53,53,0,0,0
893966,2016,NA,53,0,0,0
893969,2008,56,56,0,0,0
893969,2009,51,51,0,0,0
893969,2010,NA,51,0,0,0
893969,2011,41,41,0,0,1
893969,2012,NA,41,0,0,1
893969,2013,54,54,0,0,0
893969,2014,54,54,0,0,0
893969,2015,NA,54,0,0,0
893969,2016,NA,54,0,0,0
893969,2017,67,67,0,0,0
893969,2018,NA,67,0,0,0
893969,2019,68,68,0,0,0
893969,2020,70,70,0,0,0
893969,2021,61,61,0,0,0
893969,2022,48,48,0,0,0
893988,2008,67,67,0,0,0
893988,2009,NA,67,0,0,0
893988,2010,NA,67,0,0,0
893988,2011,62,62,0,0,0
893997,2008,65,65,0,0,0
894000,2008,59,59,0,0,0
894000,2009,66,66,0,0,0
894009,2017,59,59,0,0,0
894009,2018,NA,59,0,0,0
894012,2008,62,62,0,0,0
894012,2009,68,68,0,0,0
894012,2010,NA,68,0,0,0
894015,2010,46,46,0,0,0
894021,2008,70,70,0,0,0
894025,2022,54,54,0,0,0
894030,2018,37,37,0,1,1
894030,2019,NA,37,0,1,1
894030,2020,39,39,0,1,1
894030,2021,38,38,0,1,1
894036,2014,68,68,0,0,0
894036,2015,70,70,0,0,0
894036,2016,NA,70,0,0,0
894036,2017,70,70,0,0,0
894036,2018,NA,70,0,0,0
894036,2019,70,70,0,0,0
894036,2020,70,70,0,0,0
894039,2018,65,65,0,0,0
894039,2019,67,67,0,0,0
894039,2020,63,63,0,0,0
894039,2021,69,69,0,0,0
894039,2022,70,70,0,0,0
894041,2022,50,50,0,0,0
894046,2008,61,61,0,0,0
894049,2008,62,62,0,0,0
894049,2009,56,56,0,0,0
894049,2010,NA,56,0,0,0
894049,2011,NA,56,0,0,0
894049,2012,53,53,0,0,0
894049,2013,57,57,0,0,0
894055,2008,65,65,0,0,0
894058,2014,59,59,0,0,0
894058,2015,NA,59,0,0,0
894058,2016,NA,59,0,0,0
894058,2017,57,57,0,0,0
894058,2018,NA,57,0,0,0
894058,2019,57,57,0,0,0
894058,2020,NA,57,0,0,0
894058,2021,NA,57,0,0,0
894058,2022,65,65,0,0,0
894063,2020,66,66,0,0,0
894063,2021,67,67,0,0,0
894063,2022,68,68,0,0,0
894073,2014,52,52,0,0,0
894076,2008,37,37,0,1,1
894085,2012,59,59,0,0,0
894088,2013,52,52,0,0,0
894088,2014,51,51,0,0,0
894088,2015,NA,51,0,0,0
894088,2016,NA,51,0,0,0
894088,2017,50,50,0,0,0
894088,2018,NA,50,0,0,0
894088,2019,47,47,0,0,0
894088,2020,51,51,0,0,0
894097,2012,39,39,0,1,1
894113,2008,67,67,0,0,0
894113,2009,65,65,0,0,0
894113,2010,NA,65,0,0,0
894113,2011,66,66,0,0,0
894113,2012,NA,66,0,0,0
894113,2013,NA,66,0,0,0
894113,2014,65,65,0,0,0
894113,2015,NA,65,0,0,0
894113,2016,NA,65,0,0,0
894113,2017,67,67,0,0,0
894113,2018,NA,67,0,0,0
894113,2019,66,66,0,0,0
894113,2020,56,56,0,0,0
894113,2021,60,60,0,0,0
894113,2022,65,65,0,0,0
894116,2017,31,31,1,1,1
894125,2008,42,42,0,0,1
894125,2009,41,41,0,0,1
894125,2010,NA,41,0,0,1
894125,2011,43,43,0,0,1
894125,2012,NA,43,0,0,1
894125,2013,39,39,0,1,1
894125,2014,44,44,0,0,1
894125,2015,NA,44,0,0,1
894125,2016,NA,44,0,0,1
894125,2017,49,49,0,0,0
894125,2018,NA,49,0,0,0
